"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2016:Q1","2016:Q2","2016:Q3","2016:Q4"
"39000","Ohio","65","      Administrative and support and waste management and remediation services",17140.5,17216.4,17129.3,17265.1,17006.0,17277.6,17282.6,17665.1
"39000","Ohio","69","      Educational services",5884.2,5920.7,5833.6,5764.0,5622.3,5614.0,5480.6,5459.5
"39000","Ohio","70","      Health care and social assistance",47650.6,47487.8,47661.5,48593.7,51811.7,52018.0,51599.9,52038.9
"39000","Ohio","76","      Arts, entertainment, and recreation",5474.5,5810.8,6017.5,6256.8,6416.6,6320.9,6365.4,6769.2
"39000","Ohio","79","      Accommodation and food services",12215.2,12177.3,12217.7,12419.7,13965.6,13913.1,13930.2,13994.6
"39000","Ohio","83","  Government and government enterprises",63012.3,63454.3,63196.4,63354.6,61547.0,61243.7,62012.0,62914.7
"40000","Oklahoma","3","      Agriculture, forestry, fishing and hunting",3351.4,3006.9,2802.2,3069.3,3789.3,3748.0,3725.6,3550.3
"40000","Oklahoma","6","      Mining, quarrying, and oil and gas extraction",23812.7,24759.4,25165.1,25214.4,43283.9,37686.2,36436.6,34512.7
"40000","Oklahoma","10","      Utilities",4270.8,4165.1,3923.8,4171.9,3542.2,3909.6,3805.5,3789.8
"40000","Oklahoma","11","      Construction",6553.9,6655.0,6482.2,7024.2,6048.2,5905.3,5816.9,5739.3
"40000","Oklahoma","12","      Manufacturing",17990.4,18154.1,17482.2,17283.4,16312.2,15767.8,15521.1,15354.0
"40000","Oklahoma","34","      Wholesale trade",9632.3,10210.6,10045.2,10074.7,9379.2,9489.7,9293.7,9026.9
"40000","Oklahoma","35","      Retail trade",10032.8,9914.8,10130.0,10222.1,10323.8,10407.2,10217.2,10546.3
"40000","Oklahoma","36","      Transportation and warehousing",7941.3,7625.7,7197.1,6386.9,9929.3,10658.9,10957.7,11074.8
"40000","Oklahoma","45","      Information",3763.9,3735.1,3649.6,3533.6,5153.0,5252.8,5274.5,5409.6
"40000","Oklahoma","51","      Finance and insurance",6369.3,6488.6,6505.6,6114.6,6350.3,6442.2,6436.4,6531.1
"40000","Oklahoma","56","      Real estate and rental and leasing",16437.7,16757.0,17078.9,18006.0,16542.9,16237.4,16071.4,15942.2
"40000","Oklahoma","60","      Professional, scientific, and technical services",6843.6,7055.2,6992.8,7266.8,7380.9,7216.1,7234.2,7259.6
"40000","Oklahoma","64","      Management of companies and enterprises",1939.4,1831.3,1948.7,2219.6,2163.9,2186.3,2166.0,2298.5
"40000","Oklahoma","65","      Administrative and support and waste management and remediation services",5249.7,5269.0,5262.9,5361.5,4880.3,4862.2,4828.3,4916.0
"40000","Oklahoma","69","      Educational services",1049.9,1050.7,1046.2,1040.1,1052.3,1073.4,1059.1,1040.0
"40000","Oklahoma","70","      Health care and social assistance",11868.5,11705.4,11719.9,11877.4,12940.5,12912.5,12826.9,12877.2
"40000","Oklahoma","76","      Arts, entertainment, and recreation",970.3,960.8,987.8,965.7,1088.5,1087.4,1141.1,1072.1
"40000","Oklahoma","79","      Accommodation and food services",4262.4,4314.5,4261.0,4426.7,4628.5,4564.0,4487.4,4554.8
"40000","Oklahoma","83","  Government and government enterprises",26493.5,26525.5,26412.4,26486.6,26497.6,26342.3,26290.6,26236.5
"41000","Oregon","3","      Agriculture, forestry, fishing and hunting",3473.4,3611.1,3865.3,3811.7,5392.0,5147.2,5226.9,5797.1
"41000","Oregon","6","      Mining, quarrying, and oil and gas extraction",200.5,202.9,199.7,194.2,323.2,306.2,310.9,288.2
"41000","Oregon","10","      Utilities",2868.6,3222.3,3018.7,2902.4,2662.6,2712.5,2717.1,2662.6
"41000","Oregon","11","      Construction",6130.5,6104.4,6107.1,5948.5,7428.0,7511.0,7520.9,7591.9
"41000","Oregon","12","      Manufacturing",28075.3,27154.4,26157.9,25682.3,29462.7,31086.2,30013.9,30139.4
"41000","Oregon","34","      Wholesale trade",11577.8,12107.0,12403.9,11564.1,11223.6,11284.3,11383.0,11672.3
"41000","Oregon","35","      Retail trade",9050.9,8880.3,9158.8,9133.8,10624.5,10562.3,10657.1,10648.8
"41000","Oregon","36","      Transportation and warehousing",5003.0,5014.5,5025.4,5054.5,5308.0,5433.3,5374.0,5478.7
"41000","Oregon","45","      Information",6308.2,6341.3,6282.4,6354.7,7704.9,7863.9,8046.3,7964.2
"41000","Oregon","51","      Finance and insurance",8020.2,7937.1,7984.3,7357.9,8766.2,8523.7,8820.4,9018.3
"41000","Oregon","56","      Real estate and rental and leasing",25195.5,25080.3,25066.7,24636.8,29416.8,30094.6,30518.4,31083.5
"41000","Oregon","60","      Professional, scientific, and technical services",9472.3,9560.1,9640.5,9293.9,11773.9,11651.8,11810.6,11918.3
"41000","Oregon","64","      Management of companies and enterprises",3776.5,3765.8,3395.7,3568.2,7667.0,7079.6,6877.3,6908.8
"41000","Oregon","65","      Administrative and support and waste management and remediation services",4842.1,4796.7,4770.4,4771.8,5319.0,5272.8,5320.2,5451.1
"41000","Oregon","69","      Educational services",1960.3,1982.4,1955.4,1938.2,1915.5,1899.5,1873.0,1889.7
"41000","Oregon","70","      Health care and social assistance",14933.5,14889.7,15094.8,15053.9,17381.0,17464.4,17817.5,17982.1
"41000","Oregon","76","      Arts, entertainment, and recreation",1543.6,1518.8,1541.2,1508.5,1730.9,1735.2,1678.1,1835.7
"41000","Oregon","79","      Accommodation and food services",5050.9,5064.9,5079.5,5104.0,6147.7,6141.1,6139.2,6247.8
"41000","Oregon","83","  Government and government enterprises",24521.3,24298.1,24174.0,23870.5,25015.0,24597.9,24872.1,25357.4
"42000","Pennsylvania","3","      Agriculture, forestry, fishing and hunting",4115.6,3748.3,3553.7,3402.2,4230.9,4192.2,4218.8,3939.5
"42000","Pennsylvania","6","      Mining, quarrying, and oil and gas extraction",12185.5,12261.1,11715.5,11376.2,24496.3,22120.0,22602.2,22133.7
"42000","Pennsylvania","10","      Utilities",11702.1,11660.3,11762.1,11765.8,11749.9,11602.1,11845.7,11858.9
"42000","Pennsylvania","11","      Construction",23780.8,22880.0,22610.2,23077.4,25326.2,24788.1,24679.3,25001.6
"42000","Pennsylvania","12","      Manufacturing",76408.9,75989.4,74651.9,74229.7,83368.3,83555.9,82066.7,81760.2
"42000","Pennsylvania","34","      Wholesale trade",38790.3,39833.4,39992.2,38691.4,39939.2,40128.9,40739.3,40408.1
"42000","Pennsylvania","35","      Retail trade",33791.4,33142.1,33813.1,33582.6,35560.7,35292.9,35835.6,36284.4
"42000","Pennsylvania","36","      Transportation and warehousing",19494.2,19497.9,19600.5,19378.4,22919.8,23610.6,23873.5,24144.4
"42000","Pennsylvania","45","      Information",40164.9,43365.3,42523.5,41620.7,51790.3,51917.8,52392.7,51850.3
"42000","Pennsylvania","51","      Finance and insurance",38335.1,38818.0,39539.1,39018.4,40149.9,40896.7,42032.1,42769.2
"42000","Pennsylvania","56","      Real estate and rental and leasing",80040.3,80796.1,81642.2,80891.8,80673.5,80832.4,80641.0,80260.5
"42000","Pennsylvania","60","      Professional, scientific, and technical services",46644.4,46661.6,47196.2,46051.1,50796.0,50704.7,50582.0,50863.7
"42000","Pennsylvania","64","      Management of companies and enterprises",19694.6,19982.9,21127.5,21230.5,22604.5,22120.7,22604.5,22805.3
"42000","Pennsylvania","65","      Administrative and support and waste management and remediation services",15670.2,15541.2,15496.9,15363.7,16111.8,16053.9,16206.9,16611.8
"42000","Pennsylvania","69","      Educational services",15783.8,15894.2,15900.2,15869.8,16156.5,16312.9,16201.0,16114.7
"42000","Pennsylvania","70","      Health care and social assistance",61184.0,60936.3,61027.1,61297.5,65265.8,65412.6,66363.2,66344.0
"42000","Pennsylvania","76","      Arts, entertainment, and recreation",7509.7,7320.2,7047.4,7278.0,7567.0,7556.8,7533.2,7542.0
"42000","Pennsylvania","79","      Accommodation and food services",14292.3,14222.4,14225.9,14370.5,14778.1,14768.3,14854.6,14778.5
"42000","Pennsylvania","83","  Government and government enterprises",65980.6,65724.6,65990.4,65553.0,63519.7,64791.0,66541.6,65345.3
"44000","Rhode Island","3","      Agriculture, forestry, fishing and hunting",111.9,106.6,99.3,92.3,"(D)","(D)","(D)","(D)"
"44000","Rhode Island","6","      Mining, quarrying, and oil and gas extraction",23.3,26.2,25.1,22.4,"(D)","(D)","(D)","(D)"
